id,value
18905,905
60715,715
18977,977
65940,940
106412,412
40954,954
45888,888
120624,624
120960,960
49216,216
46001,1
73208,208
56628,628
122789,789
103239,239
115238,238
54187,187
33702,702
63606,606
88198,198
34469,469
122038,38
28067,67
68944,944
91608,608
54302,302
58365,365
95856,856
15550,550
20942,942
71577,577
64550,550
101657,657
118907,907
54238,238
103890,890
83221,221
110223,223
119739,739
86585,585
122475,475
74473,473
107989,989
4673,673
79791,791
9148,148
84090,90
11426,426
21181,181
67567,567
106694,694
34033,33
101649,649
89872,872
64940,940
19459,459
25819,819
70149,149
7360,360
108948,948
83489,489
122094,94
12525,525
93089,89
93179,179
119668,668
13637,637
116254,254
120689,689
6400,400
89800,800
17957,957
15958,958
7779,779
57807,807
76032,32
21481,481
111237,237
60474,474
45049,49
72536,536
36858,858
105625,625
54287,287
9811,811
34341,341
28242,242
97528,528
53286,286
2197,197
118693,693
82767,767
46939,939
24024,24
99919,919
96449,449
48997,997
37601,601
92714,714
29569,569
2702,702
33108,108
18416,416
103336,336
16173,173
113660,660
84464,464
116490,490
69194,194
111310,310
85210,210
111351,351
111968,968
22450,450
106519,519
80366,366
51241,241
6915,915
84222,222
65574,574
112398,398
25554,554
42553,553
15487,487
97273,273
67105,105
44605,605
70672,672
100121,121
1362,362
31437,437
95997,997
57437,437
61006,6
99511,511
100832,832
17991,991
30473,473
53245,245
27432,432
99233,233
115335,335
5018,18
71802,802
101028,28
81683,683
35618,618
30797,797
63754,754
27622,622
123999,999
35995,995
108033,33
19527,527
60187,187
94929,929
87501,501
57102,102
28290,290
68266,266
122793,793
72075,75
6397,397
93879,879
119586,586
76263,263
16879,879
121381,381
4010,10
35068,68
124174,174
97642,642
62019,19
69152,152
88470,470
30919,919
109009,9
89925,925
112927,927
24433,433
70094,94
48594,594
52978,978
2927,927
15229,229
95722,722
82209,209
63894,894
12506,506
27747,747
104556,556
68500,500
49688,688
68752,752
66595,595
15090,90
46630,630
15468,468
77225,225
29679,679
110745,745
71614,614
35917,917
24533,533
14467,467
114951,951
92675,675
59495,495
81005,5
82851,851
61977,977
67792,792
99162,162
24181,181
75872,872
113672,672
79431,431
64556,556
100169,169
48235,235
81514,514
99235,235
18794,794
36441,441
106732,732
43093,93
99984,984
117850,850
122276,276
33091,91
119317,317
7527,527
15548,548
104608,608
31891,891
15665,665
27956,956
89653,653
72702,702
91893,893
108743,743
19924,924
116739,739
4489,489
97109,109
107346,346
104156,156
12607,607
70466,466
58511,511
64788,788
25081,81
55660,660
110361,361
37502,502
62932,932
70127,127
51896,896
31849,849
79942,942
100765,765
93258,258
81272,272
34257,257
93512,512
79105,105
42322,322
53412,412
78098,98
88222,222
102155,155
111778,778
86405,405
6371,371
4940,940
31836,836
115668,668
71826,826
94036,36
6271,271
3386,386
70990,990
88866,866
72102,102
30809,809
28104,104
94185,185
80642,642
121686,686
77919,919
96287,287
98062,62
20362,362
11932,932
79600,600
68410,410
90452,452
100442,442
52185,185
75353,353
115835,835
120585,585
43986,986
16551,551
87271,271
102787,787
15498,498
55333,333
13523,523
83871,871
22459,459
80005,5
80992,992
45619,619
92605,605
36532,532
4938,938
12557,557
81963,963
26176,176
19025,25
88946,946
60293,293
99962,962
70947,947
13003,3
93732,732
60370,370
80636,636
77332,332
48759,759
88547,547
5590,590
63487,487
99266,266
103734,734
44244,244
95305,305
88703,703
54769,769
64272,272
6584,584
40408,408
103519,519
120636,636
6114,114
118917,917
42954,954
81620,620
73751,751
112652,652
35537,537
118229,229
108882,882
52261,261
51621,621
92131,131
45794,794
64936,936
8845,845
59879,879
7026,26
3685,685
67963,963
85100,100
46685,685
39072,72
89991,991
97697,697
94766,766
12476,476
16625,625
31085,85
47697,697
42841,841
48463,463
80393,393
105991,991
70248,248
80337,337
74294,294
96222,222
86993,993
104953,953
68685,685
117762,762
106457,457
28243,243
102262,262
20641,641
88282,282
91034,34
112319,319
99296,296
87845,845
111337,337
1104,104
91783,783
18178,178
113517,517
4697,697
76873,873
67066,66
18536,536
3324,324
84218,218
107252,252
58479,479
50336,336
53127,127
59855,855
65741,741
9723,723
102947,947
91125,125
40750,750
36657,657
111704,704
87337,337
68692,692
57663,663
79665,665
20100,100
17719,719
76004,4
27436,436
42545,545
118169,169
108970,970
108001,1
35321,321
64096,96
34301,301
122192,192
55266,266
78681,681
73091,91
23258,258
28046,46
102144,144
43971,971
59975,975
92349,349
83102,102
73919,919
3474,474
41317,317
95135,135
19783,783
51867,867
119779,779
121724,724
107063,63
44866,866
40481,481
116772,772
34241,241
66428,428
110265,265
45602,602
58927,927
25563,563
48039,39
15727,727
75131,131
27179,179
57027,27
9121,121
84402,402
76465,465
77712,712
41203,203
75970,970
41302,302
45454,454
10197,197
25602,602
97920,920
49280,280
42061,61
85810,810
76975,975
16639,639
89899,899
35408,408
123380,380
62300,300
68156,156
2454,454
87327,327
57055,55
65134,134
11077,77
66588,588
36510,510
11089,89
95632,632
119989,989
120228,228
11781,781
103220,220
1241,241
46222,222
87522,522
13832,832
58234,234
5270,270
40850,850
52642,642
35833,833
122365,365
890,890
13886,886
48365,365
122972,972
76440,440
48250,250
8281,281
40494,494
24410,410
82838,838
105153,153
2805,805
115667,667
103651,651
68841,841
85464,464
44735,735
40096,96
92289,289
98050,50
84635,635
29137,137
80327,327
8672,672
35596,596
84862,862
10088,88
63186,186
402,402
90140,140
63167,167
28337,337
99500,500
85352,352
99159,159
83685,685
117358,358
26529,529
44320,320
18084,84
20046,46
103885,885
55658,658
100387,387
32160,160
61818,818
64904,904
581,581
11179,179
46117,117
26304,304
112634,634
20164,164
62709,709
1248,248
100481,481
75838,838
10396,396
75655,655
119873,873
87932,932
23554,554
25781,781
20565,565
124893,893
23965,965
14458,458
16766,766
79282,282
48646,646
84154,154
120488,488
18957,957
98690,690
45170,170
81847,847
71770,770
3826,826
86527,527
116917,917
13412,412
108030,30
80040,40
51043,43
52923,923
6962,962
34858,858
80064,64
108548,548
66204,204
121615,615
27546,546
55453,453
42848,848
117178,178
90429,429
103147,147
82397,397
45543,543
3977,977
114976,976
11402,402
76156,156
102905,905
16827,827
13065,65
86806,806
1500,500
78118,118
29293,293
107793,793
59903,903
36192,192
33495,495
94031,31
100229,229
91602,602
3277,277
57755,755
48314,314
65893,893
51829,829
89755,755
15950,950
105297,297
8863,863
41169,169
69601,601
71902,902
61718,718
20208,208
9482,482
50415,415
82743,743
99877,877
118151,151
19145,145
86177,177
13347,347
31693,693
4130,130
53378,378
40274,274
114099,99
60782,782
13724,724
61175,175
33321,321
54011,11
115947,947
74314,314
87874,874
123457,457
119625,625
82188,188
108273,273
25775,775
25354,354
104132,132
101492,492
111074,74
17013,13
72274,274
13657,657
37365,365
104127,127
97442,442
118126,126
121189,189
106687,687
19628,628
114277,277
11129,129
116052,52
65667,667
24692,692
89314,314
89909,909
49847,847
115901,901
90110,110
8989,989
77471,471
67104,104
117755,755
68464,464
10289,289
1087,87
109702,702
93624,624
14251,251
73605,605
59565,565
106641,641
64887,887
18100,100
10493,493
7012,12
50121,121
96513,513
45089,89
46739,739
38315,315
116732,732
75890,890
95011,11
94575,575
51605,605
25737,737
66784,784
44414,414
102414,414
2947,947
93830,830
75454,454
50317,317
94572,572
87326,326
74620,620
43181,181
79001,1
87200,200
8223,223
124829,829
95658,658
12622,622
91378,378
62714,714
2333,333
97430,430
353,353
28109,109
13026,26
17491,491
116442,442
23307,307
19993,993
66993,993
75494,494
36838,838
111646,646
42511,511
57360,360
90494,494
20954,954
104617,617
2826,826
50112,112
9023,23
66732,732
19588,588
2964,964
116524,524
90738,738
67356,356
86908,908
102223,223
114892,892
117631,631
63887,887
77314,314
21616,616
83135,135
108107,107
95916,916
41850,850
74927,927
64623,623
36345,345
47662,662
17422,422
48124,124
96476,476
61808,808
118023,23
52095,95
114145,145
38465,465
87751,751
99033,33
58541,541
61416,416
84360,360
9370,370
6015,15
104663,663
41572,572
89490,490
49810,810
100406,406
113073,73
87666,666
111879,879
110777,777
29379,379
2943,943
67982,982
98412,412
109395,395
78502,502
75610,610
36805,805
40534,534
18329,329
96832,832
40620,620
67400,400
108533,533
18700,700
11758,758
15208,208
21439,439
3052,52
4645,645
12650,650
6148,148
87265,265
30399,399
117213,213
62272,272
102708,708
16290,290
124995,995
50729,729
67024,24
80123,123
98896,896
90074,74
41976,976
55398,398
53411,411
1864,864
18503,503
60848,848
40073,73
42526,526
32372,372
50549,549
83113,113
38657,657
12496,496
24619,619
66143,143
60501,501
42005,5
55250,250
66196,196
45805,805
85650,650
13622,622
104310,310
7704,704
92899,899
108069,69
118335,335
45416,416
49969,969
29708,708
73249,249
30569,569
84027,27
44849,849
64370,370
12070,70
55129,129
29089,89
88005,5
43701,701
66380,380
17130,130
123566,566
106619,619
92350,350
19002,2
74984,984
4278,278
99505,505
69764,764
53890,890
102857,857
27732,732
63722,722
86937,937
56803,803
35896,896
82010,10
68018,18
92481,481
123635,635
22675,675
118663,663
69231,231
91627,627
10281,281
79208,208
24748,748
27145,145
29567,567
81083,83
83545,545
118363,363
16613,613
26336,336
98144,144
118565,565
55779,779
1662,662
66577,577
27300,300
56574,574
40936,936
9783,783
94879,879
79448,448
116063,63
2201,201
88755,755
68253,253
34917,917
114238,238
92006,6
82641,641
11189,189
29793,793
54470,470
60900,900
24323,323
14875,875
84612,612
62378,378
35162,162
117425,425
38942,942
23612,612
115305,305
18483,483
51672,672
79359,359
12679,679
71291,291
117130,130
56433,433
49450,450
64023,23
68565,565
109049,49
122141,141
113162,162
79730,730
29869,869
96204,204
27605,605
62108,108
96474,474
21782,782
83503,503
85053,53
51186,186
64139,139
104719,719
116407,407
118612,612
14550,550
3187,187
110291,291
104172,172
40020,20
16268,268
89111,111
110114,114
45777,777
117642,642
29689,689
31910,910
61427,427
45141,141
88232,232
84349,349
40713,713
4162,162
104854,854
118379,379
108058,58
60119,119
34624,624
7037,37
46358,358
100214,214
38573,573
67711,711
54905,905
72478,478
33484,484
32509,509
21638,638
63942,942
41559,559
8450,450
85676,676
22632,632
107110,110
4929,929
19464,464
21891,891
52451,451
332,332
42815,815
106537,537
16418,418
19929,929
87019,19
26341,341
89211,211
84546,546
83687,687
116101,101
71699,699
7918,918
68230,230
59311,311
28129,129
11906,906
89097,97
94852,852
46107,107
26020,20
62768,768
46404,404
60681,681
122079,79
119082,82
109779,779
101723,723
120163,163
12770,770
28804,804
46034,34
15040,40
16521,521
49550,550
69297,297
76592,592
118341,341
111347,347
52929,929
114530,530
108508,508
108241,241
26186,186
114017,17
64177,177
15225,225
62939,939
76865,865
21502,502
109121,121
118186,186
104712,712
73014,14
30863,863
8066,66
73985,985
47491,491
44445,445
95008,8
22158,158
80230,230
44430,430
123880,880
9807,807
7638,638
54281,281
63488,488
15488,488
63812,812
95415,415
87303,303
104155,155
44018,18
89678,678
110648,648
52780,780
79721,721
82177,177
41426,426
4142,142
25018,18
34497,497
87242,242
6954,954
52845,845
73891,891
124385,385
7816,816
37468,468
92124,124
100323,323
6247,247
34290,290
54244,244
93946,946
111695,695
20721,721
67107,107
19221,221
88903,903
115657,657
90487,487
62885,885
117858,858
46349,349
79489,489
94268,268
26357,357
86205,205
101941,941
64662,662
84035,35
81034,34
32487,487
77905,905
43817,817
37063,63
67481,481
99075,75
13315,315
45001,1
5973,973
29626,626
52066,66
86504,504
27663,663
39941,941
124103,103
38776,776
45539,539
55912,912
60163,163
13907,907
2189,189
89141,141
115836,836
46183,183
32636,636
111253,253
119256,256
34531,531
39139,139
3365,365
37163,163
92913,913
65847,847
8099,99
19947,947
82366,366
115247,247
88375,375
87414,414
108428,428
66809,809
46209,209
111537,537
9047,47
67332,332
97200,200
54743,743
109029,29
6070,70
100807,807
35040,40
118048,48
116065,65
72292,292
76703,703
113129,129
6046,46
106480,480
14284,284
75753,753
124294,294
84296,296
9348,348
18532,532
104635,635
87670,670
20277,277
32593,593
72633,633
30338,338
94834,834
121579,579
40567,567
25318,318
77307,307
7267,267
56782,782
123560,560
36994,994
9897,897
37190,190
2693,693
11030,30
16113,113
71883,883
104010,10
59207,207
8277,277
34182,182
1250,250
76181,181
58091,91
13662,662
101316,316
72127,127
19492,492
2865,865
68313,313
93228,228
117161,161
94181,181
123376,376
116880,880
90283,283
2416,416
11744,744
23934,934
83858,858
35397,397
99087,87
58321,321
52699,699
84248,248
83079,79
40350,350
122459,459
111918,918
12868,868
105897,897
53053,53
84698,698
105329,329
46201,201
122189,189
124380,380
39144,144
119883,883
25207,207
35114,114
112748,748
69816,816
224,224
75664,664
53625,625
30754,754
115369,369
122499,499
93484,484
86074,74
46156,156
105490,490
35166,166
111671,671
124177,177
52866,866
116079,79
92265,265
79638,638
16347,347
4496,496
58941,941
47390,390
27253,253
103643,643
51876,876
29800,800
22396,396
106246,246
25256,256
9082,82
115116,116
17113,113
23757,757
49077,77
360,360
44429,429
39540,540
86290,290
117339,339
17093,93
25983,983
76512,512
104188,188
113307,307
60643,643
117102,102
54093,93
101524,524
83539,539
45460,460
55144,144
73317,317
74415,415
62832,832
85719,719
4285,285
90593,593
124955,955
89334,334
22874,874
99920,920
16752,752
6639,639
106190,190
79442,442
99816,816
36563,563
104675,675
34791,791
11040,40
114632,632
392,392
16403,403
26436,436
54042,42
9484,484
5098,98
36577,577
42538,538
77965,965
56189,189
124528,528
107870,870
43493,493
96134,134
37377,377
109085,85
7801,801
76087,87
112519,519
1519,519
48839,839
60018,18
7387,387
46343,343
27997,997
31348,348
100636,636
84933,933
4074,74
32472,472
20216,216
92638,638
10665,665
38753,753
4558,558
39528,528
110446,446
42277,277
46530,530
53904,904
113306,306
10426,426
65176,176
60098,98
75336,336
5450,450
93832,832
108861,861
818,818
647,647
4467,467
5388,388
103390,390
65177,177
121332,332
104777,777
70869,869
118770,770
59935,935
105218,218
54824,824
45184,184
7645,645
91340,340
106383,383
33856,856
114720,720
109106,106
106077,77
121509,509
28595,595
48775,775
14750,750
5785,785
17322,322
24920,920
89213,213
124405,405
20695,695
108208,208
1101,101
2516,516
67334,334
46318,318
76969,969
24180,180
11851,851
107176,176
111238,238
98214,214
121831,831
106118,118
113358,358
45124,124
81305,305
78192,192
3113,113
44536,536
2667,667
56073,73
120516,516
97643,643
40058,58
70536,536
17060,60
95090,90
48065,65
103016,16
108902,902
34819,819
121220,220
14330,330
54445,445
62444,444
102992,992
45897,897
12252,252
45096,96
109249,249
68917,917
47857,857
20792,792
34515,515
115569,569
46152,152
51273,273
10054,54
61296,296
60783,783
46842,842
63311,311
24029,29
83065,65
65465,465
109849,849
116831,831
9774,774
46545,545
107279,279
109411,411
68628,628
22021,21
91649,649
38759,759
36097,97
65961,961
115320,320
86676,676
83232,232
94498,498
69375,375
79929,929
65017,17
119756,756
89187,187
1717,717
73798,798
71976,976
112323,323
57038,38
84014,14
103001,1
93102,102
36658,658
27030,30
71703,703
25370,370
124487,487
44494,494
57694,694
80707,707
6084,84
29789,789
14059,59
106734,734
15406,406
110144,144
77095,95
37273,273
27758,758
54642,642
56435,435
9380,380
53500,500
16813,813
74593,593
55776,776
109553,553
90212,212
87988,988
66724,724
9684,684
65658,658
108987,987
89259,259
15563,563
5364,364
43159,159
5882,882
113996,996
45176,176
94828,828
39181,181
5308,308
61918,918
68551,551
58000,0
74433,433
47628,628
68956,956
15582,582
114106,106
41111,111
77668,668
113319,319
18404,404
87124,124
123468,468
8179,179
3837,837
85869,869
6699,699
63157,157
9609,609
103401,401
52006,6
94553,553
31528,528
59324,324
22866,866
41333,333
22003,3
44306,306
37035,35
111683,683
107713,713
54455,455
121797,797
12716,716
52127,127
108311,311
23928,928
94090,90
61141,141
83753,753
67200,200
83127,127
107103,103
97501,501
22600,600
113557,557
69721,721
77871,871
87409,409
6579,579
85549,549
3983,983
122396,396
95436,436
123919,919
87712,712
13324,324
93551,551
57145,145
95849,849
107648,648
22103,103
68167,167
91515,515
89439,439
104159,159
123547,547
56413,413
103908,908
55272,272
1260,260
83547,547
11716,716
94864,864
10070,70
115073,73
77628,628
103630,630
71810,810
101603,603
86318,318
16464,464
41555,555
109318,318
78746,746
78060,60
2913,913
100115,115
44195,195
10059,59
98668,668
89614,614
17125,125
35490,490
85579,579
110355,355
13550,550
91648,648
123259,259
6105,105
89252,252
78753,753
5371,371
110611,611
4939,939
19195,195
111117,117
66390,390
19509,509
94669,669
94781,781
48041,41
78479,479
43464,464
97360,360
65396,396
119288,288
45858,858
20735,735
9510,510
84945,945
69181,181
56329,329
12807,807
46869,869
68832,832
51110,110
96997,997
97408,408
84238,238
79574,574
60309,309
82546,546
73450,450
1279,279
17170,170
73148,148
80622,622
91031,31
61615,615
104098,98
51452,452
16253,253
68853,853
59134,134
33121,121
29490,490
101587,587
30424,424
48445,445
86081,81
41189,189
71064,64
109102,102
122694,694
31494,494
68861,861
10304,304
103231,231
93391,391
22322,322
56691,691
1658,658
116784,784
51359,359
78186,186
48717,717
11867,867
60908,908
10269,269
103080,80
100182,182
7564,564
115546,546
57375,375
83668,668
18181,181
87456,456
117854,854
34425,425
117469,469
74258,258
64523,523
30837,837
59694,694
43924,924
47804,804
97756,756
30210,210
56014,14
56003,3
32168,168
28577,577
83970,970
23531,531
1527,527
82554,554
103134,134
22696,696
111552,552
70394,394
114974,974
80291,291
30235,235
31155,155
35421,421
37583,583
61,61
55070,70
24582,582
26612,612
36780,780
11468,468
54794,794
58713,713
36904,904
74008,8
26980,980
10511,511
15637,637
97500,500
95263,263
90886,886
74224,224
82501,501
29171,171
107943,943
67098,98
25942,942
102167,167
33685,685
10021,21
66202,202
17365,365
113015,15
31502,502
38348,348
60304,304
110017,17
15174,174
72707,707
50399,399
4413,413
55722,722
112085,85
50987,987
87128,128
21995,995
36086,86
99386,386
97478,478
32147,147
123481,481
63745,745
22076,76
73900,900
79200,200
85804,804
30724,724
106601,601
26370,370
21877,877
29188,188
34674,674
93300,300
65023,23
36138,138
109509,509
19518,518
64835,835
106164,164
85240,240
118436,436
108442,442
44961,961
71832,832
121127,127
81003,3
34655,655
11616,616
41603,603
31568,568
39991,991
67336,336
21442,442
27664,664
4532,532
15953,953
104720,720
71072,72
1977,977
106117,117
56431,431
107417,417
87078,78
3414,414
50745,745
109605,605
54399,399
54583,583
27306,306
69416,416
48080,80
80361,361
9718,718
111183,183
102034,34
35522,522
15184,184
9198,198
42563,563
62107,107
76130,130
101179,179
13257,257
74727,727
119262,262
95118,118
120734,734
25513,513
41440,440
27346,346
4054,54
50882,882
65839,839
89408,408
97615,615
88671,671
24354,354
7978,978
123588,588
94281,281
27908,908
13830,830
100694,694
42606,606
102209,209
115884,884
3493,493
88835,835
112863,863
42855,855
24600,600
4226,226
2821,821
33374,374
108924,924
57353,353
107510,510
106151,151
10837,837
100912,912
108117,117
105441,441
124041,41
89911,911
109630,630
37895,895
68845,845
30583,583
121356,356
4605,605
28414,414
14384,384
12181,181
102156,156
13051,51
122108,108
31209,209
11710,710
75824,824
19575,575
94944,944
78833,833
15765,765
1215,215
55637,637
17220,220
18745,745
108797,797
89038,38
113614,614
108740,740
108561,561
93952,952
95329,329
101058,58
77928,928
77690,690
46916,916
33264,264
36570,570
108491,491
76988,988
110023,23
34123,123
84017,17
86055,55
39630,630
74800,800
102807,807
74430,430
6471,471
1280,280
92584,584
14444,444
60918,918
67355,355
73974,974
45493,493
102408,408
57568,568
53101,101
90385,385
82180,180
99728,728
2833,833
78452,452
46513,513
7989,989
85854,854
47197,197
124712,712
78894,894
7668,668
97358,358
29396,396
24740,740
98649,649
87913,913
3693,693
46527,527
18791,791
78932,932
57475,475
88873,873
37292,292
10566,566
11154,154
35460,460
49572,572
6365,365
95211,211
47786,786
86256,256
90621,621
87322,322
95595,595
27647,647
84803,803
34484,484
48486,486
26102,102
17391,391
63964,964
62000,0
80859,859
36012,12
49398,398
121365,365
67353,353
41581,581
100657,657
99980,980
53585,585
4660,660
70776,776
111309,309
2751,751
27410,410
10428,428
23441,441
53381,381
39422,422
77991,991
34971,971
24071,71
26356,356
16001,1
18589,589
17813,813
43623,623
108051,51
88275,275
14484,484
33806,806
77291,291
114157,157
75052,52
82761,761
104269,269
81103,103
19082,82
113287,287
117627,627
4004,4
11245,245
50799,799
30868,868
95320,320
62618,618
52804,804
67928,928
58581,581
27331,331
63590,590
65884,884
39610,610
9847,847
52212,212
108903,903
36954,954
81658,658
59688,688
106531,531
5007,7
44747,747
101146,146
56590,590
88326,326
106597,597
14514,514
2044,44
39800,800
6138,138
104803,803
18225,225
8289,289
106200,200
39372,372
72083,83
28523,523
6427,427
99126,126
80934,934
43310,310
84091,91
119502,502
18635,635
115148,148
78647,647
93084,84
108242,242
19718,718
105345,345
69720,720
4260,260
32177,177
114803,803
57200,200
104114,114
62977,977
79140,140
60816,816
98117,117
80216,216
94247,247
25221,221
39496,496
35924,924
122092,92
66782,782
17089,89
115490,490
94595,595
4398,398
55075,75
109845,845
102695,695
62417,417
16960,960
9286,286
94851,851
29212,212
90048,48
105483,483
85768,768
111488,488
94145,145
102496,496
92497,497
122127,127
36497,497
63728,728
35604,604
35337,337
2474,474
30432,432
118707,707
117079,79
94875,875
123974,974
74857,857
81987,987
118634,634
113115,115
97397,397
90316,316
62478,478
56363,363
78422,422
50777,777
20640,640
63833,833
106114,114
26580,580
72495,495
1135,135
97371,371
68659,659
1551,551
63123,123
84540,540
375,375
4622,622
32811,811
97572,572
72881,881
82408,408
56482,482
124688,688
106484,484
103658,658
103750,750
10722,722
73876,876
24254,254
6975,975
83712,712
24743,743
104268,268
108041,41
57445,445
99448,448
111263,263
33701,701
13298,298
87993,993
2694,694
49305,305
31389,389
67917,917
32174,174
17532,532
57257,257
60612,612
50691,691
39834,834
55126,126
108956,956
109014,14
118799,799
119987,987
56205,205
95058,58
14754,754
69340,340
78551,551
119258,258
62225,225
52755,755
110899,899
121680,680
51128,128
84594,594
32067,67
49160,160
88932,932
47663,663
5282,282
25537,537
117283,283
118178,178
123339,339
115491,491
46052,52
35120,120
113553,553
119750,750
39778,778
78921,921
104001,1
1098,98
17355,355
7803,803
30080,80
56322,322
93443,443
30948,948
111585,585
84899,899
2117,117
9900,900
60733,733
98670,670
27360,360
90548,548
79354,354
9163,163
84551,551
13977,977
85664,664
88472,472
111111,111
43992,992
34517,517
118670,670
58392,392
20775,775
91773,773
11155,155
103047,47
105873,873
50416,416
107137,137
28483,483
32708,708
66265,265
91895,895
64877,877
3538,538
44353,353
105192,192
2795,795
64012,12
5594,594
16659,659
289,289
44675,675
93769,769
39867,867
116557,557
52628,628
82464,464
124941,941
83937,937
103410,410
81279,279
115344,344
57412,412
120268,268
112664,664
78691,691
8407,407
16793,793
120923,923
119603,603
85825,825
112555,555
16107,107
45594,594
88185,185
107473,473
122183,183
122522,522
124740,740
90113,113
51119,119
69282,282
30368,368
40947,947
77358,358
112494,494
30256,256
57758,758
56579,579
115845,845
31229,229
31710,710
93623,623
62292,292
9197,197
116564,564
85190,190
59115,115
40679,679
105308,308
6704,704
90179,179
2112,112
7603,603
8818,818
73970,970
31515,515
46108,108
25539,539
51570,570
121217,217
57061,61
120802,802
62371,371
102141,141
100902,902
3529,529
74270,270
37755,755
42135,135
40973,973
64172,172
91904,904
10345,345
37046,46
93783,783
46479,479
32005,5
42371,371
64228,228
93656,656
90266,266
40680,680
102560,560
6626,626
42965,965
31176,176
61480,480
24379,379
30999,999
116928,928
101696,696
116280,280
18484,484
28155,155
114444,444
120597,597
118720,720
42393,393
29928,928
88500,500
9587,587
25585,585
16564,564
16643,643
82388,388
3619,619
80177,177
40905,905
113379,379
25138,138
47855,855
70660,660
28984,984
70144,144
61785,785
22166,166
34114,114
115986,986
55830,830
25309,309
64440,440
60226,226
120753,753
123126,126
100136,136
22507,507
45735,735
104811,811
93209,209
112046,46
109642,642
19403,403
79955,955
95223,223
82727,727
89063,63
53493,493
6653,653
23411,411
29346,346
51758,758
64710,710
94927,927
83909,909
58230,230
