id,value
107616,616
103956,956
23728,728
22074,74
46813,813
3916,916
82611,611
95546,546
117675,675
12619,619
55351,351
68303,303
58157,157
113801,801
45940,940
40797,797
74628,628
12056,56
96370,370
22644,644
78211,211
103638,638
46259,259
57533,533
3492,492
85203,203
14831,831
66237,237
88361,361
11562,562
57201,201
69848,848
7933,933
852,852
48873,873
109646,646
74978,978
6101,101
55065,65
89040,40
94352,352
3676,676
31384,384
100445,445
57305,305
35751,751
98661,661
101684,684
73508,508
95924,924
5673,673
667,667
78189,189
99195,195
71143,143
74081,81
64067,67
67754,754
91105,105
108067,67
41983,983
83578,578
94681,681
51842,842
119101,101
8466,466
3325,325
428,428
50175,175
98660,660
110172,172
114982,982
95010,10
50565,565
16789,789
115263,263
44010,10
40566,566
2663,663
86265,265
49621,621
62401,401
117212,212
109497,497
84723,723
8701,701
116429,429
21312,312
31832,832
123955,955
104722,722
116322,322
87618,618
4658,658
66565,565
117585,585
28977,977
6415,415
69254,254
35472,472
101094,94
122450,450
64021,21
110472,472
66341,341
54852,852
34772,772
86450,450
77275,275
69109,109
87099,99
11796,796
69432,432
74167,167
56071,71
82960,960
123740,740
43807,807
40055,55
32626,626
20335,335
110520,520
63362,362
98782,782
6682,682
16959,959
97456,456
7260,260
43694,694
89171,171
3329,329
86815,815
7108,108
24954,954
94821,821
40877,877
19932,932
85196,196
18933,933
36367,367
108888,888
101124,124
62835,835
28262,262
64577,577
73440,440
80702,702
893,893
77448,448
104277,277
4424,424
1303,303
102535,535
80311,311
91269,269
47789,789
7613,613
61387,387
109039,39
48275,275
41090,90
32837,837
113436,436
9509,509
33699,699
69342,342
59696,696
5333,333
6681,681
85253,253
123161,161
42044,44
26587,587
124615,615
105437,437
91164,164
97517,517
12517,517
109800,800
39128,128
85334,334
52241,241
43600,600
107672,672
873,873
24328,328
62121,121
97868,868
37791,791
11635,635
111495,495
89416,416
20666,666
35073,73
103512,512
43981,981
49000,0
1384,384
74985,985
61713,713
81184,184
119170,170
102252,252
5751,751
12305,305
7576,576
94030,30
22178,178
48311,311
68282,282
27902,902
27975,975
30894,894
122859,859
102251,251
114284,284
5584,584
92008,8
44303,303
108554,554
59468,468
53318,318
35508,508
76566,566
75207,207
71396,396
99525,525
84019,19
83623,623
86352,352
121279,279
24139,139
120641,641
88118,118
70574,574
5902,902
123882,882
93367,367
85914,914
109401,401
43536,536
110054,54
58534,534
93239,239
88646,646
58752,752
63605,605
97365,365
116884,884
9561,561
47473,473
108559,559
16503,503
13588,588
107643,643
1438,438
51071,71
6140,140
28210,210
100576,576
47705,705
49554,554
30612,612
83690,690
81278,278
11476,476
59210,210
23424,424
67002,2
39512,512
104319,319
100857,857
5945,945
116827,827
58979,979
28586,586
52509,509
29155,155
77430,430
62970,970
53114,114
39989,989
85942,942
51683,683
86134,134
121316,316
30390,390
20933,933
100844,844
2680,680
103367,367
31165,165
108860,860
4522,522
55587,587
44103,103
22954,954
105096,96
99131,131
59458,458
2575,575
22015,15
48698,698
46193,193
110081,81
66551,551
112648,648
28125,125
25676,676
25399,399
74187,187
32385,385
55864,864
10634,634
48701,701
123759,759
89684,684
3100,100
105523,523
113114,114
54955,955
50190,190
107014,14
114036,36
7085,85
121053,53
50108,108
58360,360
25273,273
74392,392
45196,196
58946,946
26330,330
73448,448
76056,56
69439,439
85703,703
3795,795
43680,680
6556,556
16803,803
18522,522
78247,247
77769,769
45579,579
57153,153
18366,366
37194,194
91299,299
86434,434
103735,735
104793,793
106027,27
14548,548
45039,39
99589,589
11312,312
91413,413
2954,954
84124,124
53942,942
51179,179
23569,569
76357,357
54978,978
111716,716
17349,349
113967,967
33799,799
105184,184
90490,490
87890,890
41761,761
53823,823
118957,957
92279,279
50907,907
50869,869
66681,681
78210,210
99020,20
84678,678
1270,270
34738,738
65908,908
58930,930
50423,423
95278,278
46863,863
82256,256
6534,534
88777,777
78283,283
43064,64
68401,401
7470,470
45207,207
63769,769
11684,684
82455,455
87149,149
24451,451
47928,928
11431,431
54489,489
6478,478
61299,299
77461,461
78514,514
124739,739
114239,239
17273,273
40362,362
109863,863
21050,50
80701,701
49409,409
108411,411
42445,445
52619,619
105898,898
19312,312
96182,182
23954,954
46058,58
54158,158
117003,3
67518,518
14202,202
56251,251
119050,50
87720,720
104407,407
75293,293
99132,132
93766,766
42769,769
41380,380
103882,882
94401,401
44612,612
98621,621
2764,764
28239,239
97586,586
52952,952
81717,717
105754,754
4712,712
124784,784
59786,786
20659,659
42597,597
4708,708
14339,339
71035,35
95505,505
29016,16
85425,425
9360,360
75745,745
54918,918
7987,987
19599,599
2486,486
16463,463
20651,651
41808,808
14386,386
111216,216
8879,879
17846,846
120766,766
45938,938
117732,732
37346,346
84865,865
103090,90
94377,377
4222,222
41529,529
70164,164
35445,445
10483,483
78152,152
62198,198
39766,766
97057,57
80775,775
93360,360
124735,735
114759,759
121955,955
92720,720
12167,167
25550,550
26856,856
118512,512
20092,92
115563,563
99830,830
54585,585
47520,520
57780,780
104984,984
85830,830
12752,752
71304,304
89000,0
92673,673
56149,149
49871,871
48924,924
22961,961
42746,746
32056,56
112647,647
84412,412
111317,317
108934,934
98891,891
56575,575
44193,193
86546,546
24109,109
94765,765
106045,45
13421,421
119721,721
41156,156
107583,583
45684,684
117010,10
26645,645
68641,641
84736,736
13947,947
56193,193
121160,160
114408,408
15397,397
121376,376
66877,877
53018,18
47632,632
74164,164
84983,983
88642,642
1146,146
12486,486
62692,692
66624,624
118072,72
84273,273
20460,460
53050,50
51850,850
82243,243
62043,43
43164,164
57822,822
74860,860
57764,764
25824,824
55783,783
6974,974
68085,85
109294,294
90590,590
18720,720
35036,36
26320,320
84426,426
90138,138
54926,926
107212,212
46747,747
105617,617
70571,571
33984,984
35213,213
67788,788
372,372
35958,958
108796,796
59345,345
115259,259
107185,185
101503,503
52344,344
121766,766
38903,903
7765,765
43674,674
8544,544
113389,389
45421,421
48913,913
47096,96
113962,962
19220,220
47787,787
89218,218
30693,693
25881,881
102023,23
21130,130
19356,356
54850,850
23593,593
10859,859
35394,394
10200,200
8106,106
20176,176
49270,270
70771,771
26797,797
71320,320
112638,638
85381,381
124791,791
5276,276
17288,288
53549,549
98589,589
23007,7
48451,451
102954,954
89587,587
103375,375
106523,523
111259,259
124401,401
60126,126
105276,276
69639,639
124522,522
65443,443
104505,505
22873,873
64385,385
5094,94
101105,105
124969,969
58874,874
11827,827
53542,542
13077,77
57742,742
68576,576
90496,496
17489,489
99058,58
49977,977
85688,688
97116,116
33016,16
117881,881
113906,906
73173,173
60376,376
75044,44
12358,358
51756,756
5295,295
334,334
54356,356
70779,779
5374,374
2388,388
34569,569
90458,458
85205,205
113951,951
61383,383
62129,129
83973,973
16269,269
22709,709
21014,14
42607,607
116987,987
121360,360
10101,101
82511,511
37425,425
5742,742
123545,545
89577,577
81727,727
67246,246
23616,616
109665,665
35305,305
27523,523
111730,730
73892,892
95432,432
101605,605
16334,334
71346,346
68293,293
39423,423
4761,761
10490,490
61473,473
56050,50
88674,674
27646,646
88264,264
74055,55
109554,554
102628,628
53687,687
7839,839
29878,878
100067,67
87101,101
107484,484
860,860
85416,416
77174,174
103758,758
98143,143
11213,213
31007,7
20115,115
98428,428
106348,348
52226,226
43851,851
18304,304
121191,191
75507,507
52474,474
48295,295
73113,113
386,386
54396,396
5567,567
81640,640
27892,892
112563,563
31990,990
72918,918
55376,376
62665,665
93846,846
92750,750
117993,993
113736,736
54487,487
92741,741
30415,415
60535,535
18044,44
2646,646
107627,627
54809,809
89592,592
44796,796
114108,108
38790,790
34521,521
59890,890
79466,466
21662,662
30327,327
57013,13
38306,306
68151,151
65902,902
109645,645
9385,385
114260,260
89895,895
46732,732
59407,407
35821,821
104460,460
31332,332
37062,62
91268,268
80693,693
4993,993
82072,72
68170,170
105759,759
58572,572
36991,991
35431,431
54520,520
2940,940
61188,188
39089,89
121451,451
71448,448
23499,499
120652,652
57630,630
117185,185
109868,868
7947,947
3930,930
62767,767
107334,334
79615,615
65055,55
88651,651
29936,936
70925,925
97334,334
28356,356
105254,254
97118,118
74706,706
76162,162
90856,856
38464,464
6447,447
124151,151
84576,576
38005,5
104997,997
78721,721
61662,662
59349,349
20730,730
91632,632
78029,29
108849,849
79257,257
24596,596
82466,466
13241,241
4711,711
105507,507
96735,735
113677,677
36448,448
34781,781
38153,153
16526,526
16222,222
83709,709
33847,847
7378,378
114671,671
47519,519
106086,86
10060,60
77831,831
68920,920
6655,655
38130,130
96161,161
48457,457
36181,181
90675,675
28608,608
92125,125
87048,48
81941,941
63909,909
105935,935
52441,441
18885,885
100040,40
52069,69
18392,392
111159,159
93597,597
114161,161
99838,838
34286,286
81747,747
110569,569
21180,180
68851,851
97652,652
69280,280
82557,557
106171,171
87742,742
25254,254
48068,68
52841,841
42092,92
121176,176
43897,897
113277,277
35249,249
86770,770
73571,571
116753,753
26054,54
45857,857
10856,856
50154,154
37492,492
12722,722
90653,653
45337,337
33823,823
15649,649
35922,922
7158,158
17923,923
28110,110
111801,801
89256,256
19781,781
113158,158
110903,903
68086,86
96064,64
62619,619
3818,818
40604,604
87114,114
18449,449
86925,925
34706,706
28209,209
98934,934
118548,548
93265,265
74239,239
95073,73
27723,723
94093,93
19564,564
49376,376
2870,870
47138,138
30445,445
118622,622
57808,808
30639,639
110316,316
100997,997
8784,784
58925,925
88719,719
6690,690
111031,31
89497,497
101360,360
10090,90
21784,784
115709,709
112968,968
64128,128
51129,129
64748,748
77685,685
77434,434
60989,989
60628,628
75116,116
26804,804
24196,196
34214,214
1247,247
115044,44
89671,671
119679,679
65904,904
15391,391
116998,998
111401,401
67063,63
77945,945
60194,194
115993,993
89504,504
124074,74
119438,438
93612,612
107290,290
57033,33
78513,513
95536,536
86606,606
42788,788
123581,581
27008,8
118430,430
69200,200
34233,233
72855,855
114251,251
93249,249
83866,866
95970,970
70636,636
71558,558
112875,875
4846,846
26756,756
104003,3
116820,820
18309,309
35189,189
15114,114
2718,718
40840,840
113702,702
16555,555
121958,958
100719,719
124848,848
94717,717
6260,260
19085,85
86883,883
7543,543
32208,208
97578,578
29863,863
57583,583
6245,245
20738,738
103879,879
94599,599
6568,568
81787,787
117956,956
18708,708
12497,497
73736,736
104606,606
113530,530
90518,518
29922,922
99802,802
16306,306
93688,688
16368,368
105281,281
85343,343
8312,312
113710,710
124253,253
48656,656
27504,504
122971,971
34375,375
61136,136
39152,152
96861,861
5445,445
69615,615
85189,189
518,518
98082,82
45113,113
88428,428
40576,576
20434,434
115133,133
3784,784
13089,89
80024,24
53593,593
16242,242
17561,561
60546,546
40913,913
67364,364
59721,721
92042,42
85868,868
43427,427
26084,84
122373,373
42835,835
121812,812
23741,741
82742,742
6576,576
31493,493
13673,673
96018,18
61550,550
122447,447
32627,627
81,81
702,702
49517,517
114733,733
49953,953
110752,752
123020,20
82430,430
31274,274
107687,687
57956,956
35591,591
94066,66
3821,821
63455,455
112910,910
79603,603
60511,511
58424,424
81036,36
78980,980
60115,115
48520,520
9987,987
3607,607
36989,989
121810,810
9733,733
8425,425
5217,217
53357,357
73917,917
51860,860
112658,658
53683,683
85263,263
37033,33
75224,224
120846,846
80328,328
68432,432
106627,627
89865,865
121183,183
107574,574
11130,130
77280,280
75508,508
100798,798
57308,308
12308,308
28983,983
50431,431
52022,22
70456,456
7274,274
4041,41
25172,172
122329,329
71653,653
33530,530
9982,982
72350,350
114321,321
75083,83
14968,968
13605,605
120307,307
76712,712
104948,948
108915,915
71649,649
110948,948
56866,866
23513,513
102927,927
70581,581
80281,281
74534,534
79294,294
70803,803
109620,620
116956,956
92627,627
115715,715
110904,904
87406,406
27438,438
29432,432
97744,744
53244,244
41406,406
52031,31
36344,344
62730,730
18807,807
15739,739
58370,370
60948,948
35996,996
82264,264
99881,881
99557,557
118506,506
4655,655
26492,492
80873,873
115768,768
24835,835
46670,670
2830,830
61920,920
27827,827
44632,632
19427,427
95185,185
67468,468
39132,132
87145,145
86429,429
115192,192
87169,169
24229,229
90785,785
123565,565
121098,98
117453,453
115646,646
50909,909
8667,667
81967,967
49964,964
98771,771
18009,9
78319,319
113646,646
119316,316
120280,280
74932,932
92230,230
31651,651
117278,278
124390,390
32670,670
33103,103
53510,510
98476,476
36200,200
47834,834
79231,231
52307,307
106577,577
11888,888
99965,965
85436,436
76108,108
84991,991
113847,847
89957,957
26177,177
18603,603
105723,723
714,714
92704,704
55534,534
44391,391
57273,273
13231,231
121731,731
115415,415
69411,411
20843,843
1026,26
32819,819
50268,268
11836,836
119364,364
3610,610
89478,478
36285,285
61278,278
114997,997
37679,679
68366,366
42725,725
40172,172
71333,333
40165,165
47945,945
88174,174
108294,294
123861,861
31270,270
56777,777
111787,787
44540,540
107880,880
123459,459
39164,164
83844,844
78684,684
100842,842
81641,641
54167,167
34012,12
1450,450
124269,269
118414,414
57176,176
11169,169
77074,74
96262,262
111283,283
100138,138
111049,49
99640,640
12785,785
76311,311
49030,30
100114,114
23134,134
30967,967
43762,762
89608,608
95180,180
10965,965
43,43
15508,508
74112,112
4337,337
3565,565
116864,864
56377,377
12728,728
88493,493
108078,78
51777,777
91584,584
110704,704
72557,557
82898,898
61347,347
34822,822
103806,806
7959,959
2807,807
92764,764
21509,509
101347,347
41057,57
32275,275
87178,178
107292,292
48891,891
66317,317
84301,301
74362,362
22139,139
113974,974
5317,317
114405,405
17732,732
59107,107
67533,533
68849,849
64645,645
8767,767
47410,410
27461,461
92710,710
116299,299
73847,847
111230,230
25264,264
100534,534
22581,581
1005,5
90346,346
8739,739
120784,784
42204,204
85953,953
111784,784
11560,560
101329,329
30258,258
14054,54
109366,366
87768,768
36584,584
103917,917
13126,126
117561,561
117971,971
101062,62
80462,462
85924,924
10883,883
65456,456
1328,328
116616,616
74997,997
23853,853
113561,561
123483,483
114645,645
9250,250
114084,84
37736,736
67443,443
14656,656
67790,790
102400,400
55756,756
100927,927
94845,845
12485,485
64473,473
32876,876
85600,600
100044,44
20227,227
25145,145
22220,220
77490,490
13048,48
34183,183
109093,93
86183,183
56526,526
82823,823
24827,827
729,729
19171,171
12038,38
99214,214
18986,986
56943,943
102376,376
107143,143
75172,172
58711,711
117703,703
30403,403
101227,227
84911,911
107315,315
14149,149
19919,919
49158,158
120797,797
37286,286
42722,722
63297,297
18743,743
89403,403
38448,448
86580,580
43822,822
21148,148
61554,554
30620,620
106748,748
13668,668
29407,407
17901,901
71109,109
27935,935
85624,624
84376,376
64858,858
12018,18
114725,725
27429,429
3064,64
120334,334
46752,752
124194,194
109341,341
104543,543
119063,63
18595,595
82237,237
48215,215
23524,524
74814,814
3066,66
84946,946
8582,582
112578,578
110843,843
1127,127
84879,879
108272,272
91930,930
6743,743
16397,397
103393,393
13185,185
93821,821
65492,492
105476,476
75995,995
65319,319
106315,315
69941,941
105135,135
28515,515
69383,383
69684,684
42046,46
44215,215
48301,301
109855,855
40301,301
119467,467
45662,662
78954,954
21945,945
10024,24
26441,441
86853,853
57589,589
96533,533
83409,409
116878,878
23419,419
116139,139
121149,149
76550,550
2871,871
87330,330
24013,13
53471,471
99857,857
118974,974
106290,290
114231,231
22971,971
70563,563
96269,269
48636,636
77120,120
67605,605
102216,216
61363,363
54571,571
41531,531
28880,880
115784,784
49752,752
18752,752
74396,396
82970,970
90321,321
24021,21
57860,860
61310,310
44771,771
10288,288
102319,319
68404,404
14195,195
115875,875
96130,130
110133,133
18572,572
86412,412
20785,785
84047,47
55380,380
73375,375
124053,53
25250,250
112667,667
64441,441
15846,846
87905,905
8178,178
69507,507
78555,555
29464,464
44781,781
99453,453
17571,571
79017,17
78724,724
8621,621
63006,6
23220,220
78299,299
69855,855
116456,456
63239,239
36997,997
63580,580
61542,542
12705,705
120139,139
92058,58
91807,807
117963,963
91245,245
26602,602
37611,611
92191,191
37396,396
58519,519
114954,954
76041,41
83206,206
122858,858
65413,413
120231,231
43888,888
72319,319
81473,473
107281,281
6580,580
113007,7
107342,342
18733,733
100402,402
63532,532
73865,865
42479,479
2577,577
90667,667
30051,51
95562,562
19105,105
53720,720
6354,354
94795,795
27082,82
97548,548
58998,998
55754,754
90859,859
116234,234
32958,958
40220,220
78061,61
84855,855
56203,203
14085,85
14263,263
94113,113
108716,716
2277,277
50025,25
108162,162
103135,135
99498,498
123166,166
68198,198
55264,264
57901,901
258,258
21458,458
38139,139
94206,206
77853,853
108811,811
44935,935
26063,63
88456,456
10787,787
70896,896
96675,675
74260,260
103087,87
12112,112
114787,787
77897,897
33170,170
78675,675
66337,337
49254,254
64499,499
13837,837
97995,995
50718,718
71642,642
84374,374
102072,72
88448,448
116133,133
43541,541
85497,497
73034,34
78600,600
90360,360
71716,716
31705,705
20433,433
20373,373
86528,528
94892,892
38522,522
76284,284
90602,602
25957,957
67919,919
10891,891
83437,437
1857,857
119371,371
17118,118
6311,311
71209,209
87308,308
120650,650
110930,930
87018,18
37138,138
18307,307
78406,406
4358,358
13759,759
71560,560
100962,962
25863,863
90578,578
36879,879
120493,493
123868,868
27293,293
21840,840
124011,11
51276,276
12338,338
33011,11
104756,756
98367,367
16603,603
94368,368
119572,572
20375,375
111906,906
118539,539
1062,62
87556,556
119870,870
47342,342
41252,252
78418,418
18260,260
106790,790
86822,822
40753,753
5320,320
96298,298
82269,269
65437,437
93091,91
14766,766
60269,269
54599,599
69611,611
31279,279
96785,785
46797,797
54184,184
116458,458
20841,841
118441,441
64742,742
96649,649
73740,740
35992,992
1752,752
11999,999
14547,547
97089,89
53905,905
108097,97
50045,45
107888,888
119649,649
18924,924
38932,932
56147,147
16209,209
5587,587
106090,90
46684,684
101078,78
75495,495
71376,376
117119,119
81529,529
79963,963
105161,161
104594,594
74923,923
95213,213
40828,828
7996,996
109211,211
88564,564
67021,21
4743,743
89708,708
2450,450
38931,931
49764,764
84031,31
104809,809
8488,488
46346,346
122653,653
98546,546
37366,366
109643,643
36630,630
42305,305
72674,674
113895,895
113913,913
39427,427
99341,341
81976,976
26728,728
65420,420
87769,769
74667,667
78264,264
19142,142
51997,997
124056,56
122944,944
42541,541
95328,328
55600,600
57920,920
23371,371
76484,484
23332,332
55369,369
81336,336
31567,567
9214,214
119622,622
91567,567
28615,615
97245,245
99900,900
16063,63
121649,649
33513,513
67933,933
91891,891
123450,450
51695,695
41609,609
54874,874
117577,577
109556,556
1161,161
69126,126
58501,501
60686,686
43264,264
114423,423
91006,6
26948,948
102692,692
25477,477
79381,381
20419,419
50400,400
27443,443
8247,247
5684,684
28050,50
92820,820
57794,794
68020,20
90386,386
35687,687
28521,521
85876,876
117424,424
118215,215
99047,47
38124,124
76902,902
33899,899
68826,826
35791,791
90773,773
52203,203
104154,154
62275,275
99822,822
188,188
37707,707
108138,138
88014,14
118920,920
110697,697
91411,411
85444,444
1139,139
41780,780
66627,627
29649,649
31775,775
60184,184
34357,357
62568,568
24963,963
12988,988
86947,947
52984,984
105620,620
55089,89
21379,379
58175,175
95875,875
106896,896
104993,993
103942,942
87134,134
51786,786
22521,521
56207,207
8790,790
77482,482
38614,614
9789,789
37976,976
64520,520
70629,629
17931,931
72864,864
43613,613
38666,666
53447,447
85728,728
84634,634
39692,692
19180,180
47833,833
48723,723
69062,62
123337,337
97471,471
121429,429
115641,641
10150,150
58879,879
98370,370
81808,808
57592,592
95106,106
74794,794
30155,155
72852,852
67645,645
112965,965
55823,823
124163,163
106441,441
106797,797
107565,565
58008,8
57183,183
62373,373
29031,31
99873,873
90268,268
110978,978
121459,459
11194,194
96601,601
70429,429
13853,853
101862,862
58142,142
123018,18
12540,540
64436,436
16097,97
115010,10
89759,759
25568,568
81086,86
20660,660
84410,410
4721,721
18562,562
64416,416
907,907
41888,888
20386,386
57989,989
105560,560
77772,772
34592,592
68763,763
111349,349
113509,509
81678,678
123493,493
64216,216
120726,726
120213,213
104444,444
56966,966
52902,902
62200,200
5247,247
58847,847
103539,539
31,31
60088,88
32964,964
72347,347
105271,271
2426,426
53107,107
121553,553
47315,315
39874,874
25797,797
45646,646
10570,570
40747,747
89995,995
120952,952
23668,668
14852,852
96610,610
27848,848
81966,966
26399,399
77673,673
82352,352
14109,109
110161,161
99344,344
92439,439
96514,514
107606,606
74902,902
28564,564
61737,737
22650,650
61002,2
124107,107
69948,948
118873,873
19204,204
47175,175
121742,742
86671,671
50038,38
80015,15
47476,476
85113,113
111433,433
29150,150
32706,706
115382,382
20446,446
65750,750
100648,648
54676,676
52990,990
59612,612
24246,246
45425,425
86084,84
75441,441
45745,745
43443,443
20935,935
102177,177
64433,433
29698,698
17080,80
62786,786
11580,580
89799,799
38874,874
27757,757
23950,950
98403,403
11801,801
12532,532
45721,721
55436,436
113351,351
70944,944
119121,121
104782,782
15321,321
11188,188
46495,495
7487,487
104808,808
9215,215
34673,673
7756,756
46429,429
96177,177
47498,498
99527,527
85873,873
70628,628
109314,314
52825,825
124544,544
20014,14
58120,120
114923,923
120567,567
107935,935
67824,824
94578,578
40779,779
93658,658
45158,158
62144,144
68926,926
41438,438
3247,247
70317,317
65343,343
59961,961
92749,749
114235,235
88641,641
118045,45
693,693
94360,360
78136,136
7076,76
90918,918
88554,554
23999,999
114846,846
35878,878
113680,680
123513,513
6344,344
8121,121
119505,505
117221,221
83416,416
63930,930
48007,7
65190,190
50833,833
42388,388
106434,434
28475,475
70241,241
28439,439
103850,850
40423,423
25454,454
23360,360
54790,790
116087,87
34667,667
95977,977
56962,962
35800,800
15084,84
12630,630
3204,204
24509,509
22204,204
97461,461
123285,285
2372,372
58144,144
9439,439
112743,743
3180,180
28216,216
21324,324
70170,170
83366,366
113317,317
87088,88
38466,466
90611,611
72150,150
70505,505
79366,366
13156,156
90911,911
88431,431
56659,659
36698,698
44330,330
87156,156
77721,721
48579,579
92310,310
22275,275
96913,913
110091,91
114862,862
16163,163
26444,444
4037,37
73276,276
65340,340
82061,61
123852,852
67170,170
54251,251
115352,352
16105,105
57828,828
63038,38
60935,935
14679,679
59560,560
86040,40
91871,871
15395,395
62617,617
65471,471
110181,181
54014,14
73558,558
62207,207
119195,195
61670,670
17206,206
114676,676
61283,283
73602,602
2203,203
122134,134
61724,724
73510,510
86008,8
27069,69
81144,144
91278,278
8585,585
85771,771
51575,575
22880,880
101621,621
116363,363
113607,607
24814,814
42544,544
2038,38
8374,374
14424,424
98272,272
32696,696
69140,140
123065,65
36894,894
26006,6
28803,803
22895,895
95646,646
29421,421
111113,113
79344,344
120229,229
103991,991
118511,511
118358,358
238,238
15586,586
29299,299
22201,201
61763,763
42507,507
16161,161
53174,174
100024,24
116705,705
7981,981
105340,340
89712,712
92635,635
102327,327
27992,992
104463,463
118116,116
18089,89
88827,827
10271,271
50923,923
48979,979
100682,682
37868,868
15046,46
57706,706
36918,918
62883,883
73691,691
3304,304
10912,912
11705,705
84326,326
40102,102
111831,831
81150,150
91710,710
109084,84
40603,603
69949,949
41218,218
60046,46
44147,147
61839,839
12455,455
100224,224
1865,865
87352,352
94570,570
25363,363
95855,855
23357,357
76222,222
33614,614
79184,184
93746,746
58760,760
95494,494
18242,242
96706,706
52501,501
91159,159
112786,786
123689,689
26004,4
123441,441
25664,664
4573,573
44580,580
59179,179
33835,835
91341,341
98807,807
56110,110
98247,247
16964,964
105260,260
120289,289
69337,337
62069,69
26690,690
70050,50
102136,136
64722,722
100433,433
31317,317
104370,370
22639,639
32109,109
75220,220
110496,496
38175,175
88437,437
26706,706
21040,40
23693,693
74401,401
44257,257
53511,511
97919,919
32972,972
31951,951
16005,5
27014,14
38688,688
51231,231
58533,533
79909,909
113453,453
52230,230
108641,641
28573,573
1763,763
96209,209
118733,733
8835,835
105292,292
34126,126
52919,919
112354,354
30769,769
93630,630
107727,727
94632,632
101086,86
37541,541
1049,49
96989,989
9025,25
97905,905
119191,191
93351,351
79239,239
28690,690
116530,530
12997,997
38831,831
120070,70
94989,989
65381,381
17568,568
34135,135
47261,261
35067,67
102644,644
99491,491
54914,914
93735,735
106372,372
96792,792
24425,425
44402,402
79297,297
39883,883
40613,613
91035,35
106307,307
20567,567
32770,770
22200,200
91353,353
108077,77
111972,972
122478,478
87028,28
68356,356
112107,107
97526,526
5904,904
7277,277
13850,850
7229,229
49540,540
101393,393
7443,443
106106,106
78340,340
66156,156
123264,264
87447,447
95483,483
68203,203
103938,938
52554,554
62380,380
14400,400
41580,580
60862,862
29417,417
31810,810
52692,692
11631,631
117047,47
24140,140
78962,962
39797,797
77994,994
11028,28
6278,278
108483,483
69934,934
13751,751
63282,282
32638,638
107393,393
78542,542
11454,454
122118,118
54452,452
88561,561
103984,984
111521,521
5426,426
78669,669
65146,146
93489,489
115449,449
17854,854
39360,360
24620,620
24988,988
32735,735
56568,568
111205,205
111902,902
61255,255
94091,91
113042,42
124054,54
60889,889
82409,409
17146,146
121792,792
87320,320
50204,204
78021,21
120719,719
124352,352
14843,843
19792,792
32350,350
30079,79
115736,736
14308,308
115188,188
15411,411
116892,892
22735,735
19370,370
59652,652
2531,531
49676,676
48799,799
110540,540
92717,717
52023,23
112132,132
110885,885
121102,102
97444,444
113000,0
