id,value
92133,133
15377,377
75424,424
95221,221
71145,145
115760,760
74915,915
92002,2
117816,816
31054,54
107640,640
93856,856
45095,95
78985,985
35510,510
57340,340
84082,82
18698,698
29249,249
61187,187
84942,942
66984,984
45731,731
51194,194
64578,578
76217,217
56493,493
38023,23
84350,350
46246,246
43618,618
45974,974
86811,811
45300,300
40761,761
117878,878
5458,458
75681,681
10519,519
17824,824
54903,903
88991,991
41344,344
82536,536
120841,841
90624,624
28568,568
96000,0
6419,419
66957,957
43758,758
10409,409
94555,555
102394,394
46317,317
85245,245
106184,184
20534,534
48308,308
95009,9
101682,682
94238,238
53846,846
73912,912
89274,274
117456,456
5768,768
13696,696
122628,628
85699,699
117408,408
91254,254
63046,46
118471,471
61114,114
89832,832
74441,441
64485,485
23093,93
119535,535
55970,970
53629,629
2789,789
42985,985
32420,420
42630,630
42272,272
88800,800
23879,879
96776,776
60571,571
52517,517
119178,178
24327,327
89280,280
67857,857
74560,560
28610,610
12475,475
39121,121
80879,879
16321,321
73218,218
55745,745
69232,232
60655,655
40780,780
20359,359
124640,640
10739,739
72245,245
17590,590
52601,601
32910,910
114136,136
92994,994
90737,737
53947,947
105766,766
120858,858
47982,982
83671,671
47142,142
71142,142
2769,769
71525,525
122976,976
55555,555
51052,52
67493,493
65026,26
74345,345
58584,584
24663,663
82689,689
45474,474
21866,866
63492,492
73933,933
7489,489
113873,873
14163,163
109531,531
3116,116
31982,982
56536,536
59245,245
80865,865
64663,663
31755,755
37156,156
26014,14
118264,264
52216,216
67313,313
34726,726
123477,477
101662,662
43591,591
108190,190
44384,384
17252,252
57356,356
15961,961
78336,336
54410,410
29351,351
87152,152
84425,425
46210,210
105210,210
31211,211
30614,614
122564,564
111480,480
98289,289
90170,170
56061,61
90806,806
63125,125
68263,263
88785,785
68428,428
18836,836
104171,171
72797,797
75244,244
63691,691
51809,809
80174,174
27164,164
15297,297
86208,208
73219,219
1243,243
103092,92
39913,913
91237,237
4659,659
101915,915
81567,567
82928,928
8849,849
52374,374
83149,149
77329,329
21009,9
71103,103
12765,765
96108,108
115630,630
54736,736
30048,48
70215,215
47406,406
87682,682
85413,413
63856,856
2262,262
101102,102
44877,877
70468,468
50142,142
122460,460
32847,847
116288,288
101041,41
124760,760
71967,967
19948,948
32920,920
15776,776
85580,580
50985,985
70377,377
100432,432
88799,799
17333,333
61884,884
95749,749
14645,645
31375,375
79602,602
23502,502
61767,767
113448,448
32978,978
56459,459
106505,505
27639,639
97318,318
75476,476
65127,127
106686,686
102873,873
7425,425
54758,758
107815,815
63721,721
63667,667
17447,447
44186,186
92232,232
15706,706
21133,133
119083,83
61635,635
25734,734
76426,426
26835,835
41323,323
10522,522
116939,939
116409,409
55460,460
91291,291
9424,424
75692,692
37027,27
3010,10
9990,990
91203,203
5503,503
94745,745
23415,415
110633,633
31503,503
110567,567
122974,974
91460,460
33521,521
51640,640
122720,720
68734,734
103921,921
25611,611
26840,840
6337,337
115130,130
55276,276
31109,109
90863,863
37489,489
8331,331
1397,397
120545,545
106198,198
33637,637
12114,114
49193,193
9374,374
96228,228
29440,440
107587,587
77028,28
80525,525
114595,595
87393,393
100197,197
58865,865
21654,654
67995,995
99953,953
118400,400
74077,77
83465,465
63506,506
118793,793
22647,647
1372,372
82715,715
101640,640
70561,561
89802,802
82095,95
70285,285
103631,631
93042,42
67318,318
81898,898
4181,181
115674,674
50887,887
114383,383
59548,548
70716,716
44873,873
12100,100
16669,669
54045,45
58735,735
50136,136
37745,745
70120,120
55176,176
71823,823
5121,121
93635,635
70868,868
76954,954
35215,215
31003,3
6712,712
17860,860
8246,246
9513,513
89203,203
25993,993
104063,63
88480,480
118926,926
51354,354
65282,282
75678,678
98855,855
58384,384
93434,434
19428,428
93454,454
120199,199
42851,851
22602,602
124787,787
14889,889
53616,616
94106,106
23650,650
77414,414
97978,978
39998,998
109774,774
122940,940
395,395
47704,704
21689,689
39337,337
423,423
47691,691
46919,919
115182,182
56636,636
119581,581
33797,797
117857,857
4384,384
111540,540
119390,390
120450,450
94985,985
73592,592
26665,665
85551,551
59410,410
101876,876
116715,715
103182,182
103913,913
89584,584
32709,709
87236,236
71674,674
15067,67
18714,714
6364,364
114677,677
4017,17
87992,992
93364,364
84421,421
95317,317
116219,219
99921,921
105064,64
79692,692
67764,764
6123,123
115435,435
122394,394
15095,95
24126,126
79780,780
8615,615
45853,853
123582,582
25217,217
69623,623
119901,901
87989,989
79871,871
23956,956
6376,376
101529,529
78130,130
101456,456
13752,752
84523,523
114561,561
90041,41
71293,293
72901,901
92143,143
105400,400
58345,345
32744,744
14234,234
48841,841
72527,527
29057,57
27565,565
16190,190
20714,714
76600,600
119762,762
60894,894
48813,813
18501,501
52539,539
109759,759
68163,163
123030,30
15909,909
16277,277
67591,591
25064,64
25985,985
37269,269
51951,951
31700,700
81634,634
123205,205
117465,465
106884,884
123952,952
51594,594
41909,909
71608,608
16820,820
78749,749
57490,490
19787,787
95023,23
21911,911
110508,508
88363,363
23664,664
109888,888
32691,691
39823,823
52788,788
39464,464
25834,834
71322,322
51258,258
124711,711
56531,531
115907,907
2033,33
46178,178
71712,712
74887,887
8782,782
79795,795
92362,362
56879,879
89390,390
48079,79
36569,569
43647,647
35825,825
94330,330
44630,630
41625,625
86625,625
33399,399
119764,764
8125,125
52724,724
98438,438
68821,821
20869,869
88583,583
3854,854
62408,408
91086,86
105674,674
13946,946
109127,127
102658,658
72401,401
4309,309
103865,865
61125,125
7386,386
43881,881
21686,686
3388,388
110713,713
100899,899
117526,526
115032,32
48000,0
102271,271
112572,572
124532,532
77118,118
11899,899
52358,358
33840,840
29042,42
16394,394
42627,627
106073,73
99568,568
122285,285
85384,384
17914,914
122933,933
28,28
40807,807
34981,981
95621,621
43796,796
117472,472
102505,505
54348,348
22155,155
119552,552
57544,544
123495,495
100688,688
102648,648
114139,139
113085,85
48272,272
32941,941
97491,491
124644,644
102618,618
105439,439
9283,283
46481,481
40879,879
39225,225
105382,382
82346,346
52317,317
118774,774
79035,35
38090,90
115147,147
24684,684
103702,702
120996,996
54868,868
18997,997
29646,646
96525,525
83658,658
901,901
28013,13
96862,862
101788,788
89147,147
75929,929
118083,83
7714,714
115781,781
82858,858
102059,59
46846,846
55811,811
62824,824
51861,861
24976,976
61630,630
44126,126
14204,204
114266,266
43951,951
29449,449
99423,423
12986,986
10942,942
97049,49
103464,464
108186,186
54802,802
28798,798
105992,992
106846,846
37555,555
48787,787
39473,473
57667,667
55736,736
82036,36
45364,364
119033,33
8420,420
97751,751
89069,69
70332,332
113466,466
18129,129
42113,113
91289,289
83780,780
100626,626
8887,887
63732,732
26870,870
102899,899
71424,424
41347,347
41839,839
13656,656
15456,456
120518,518
121894,894
120040,40
104261,261
86293,293
52054,54
92123,123
67863,863
82351,351
48900,900
51095,95
93337,337
796,796
1489,489
57199,199
5576,576
15593,593
102610,610
4405,405
105469,469
24796,796
30553,553
2279,279
67373,373
121556,556
89776,776
123003,3
101604,604
46188,188
89736,736
70669,669
64191,191
90693,693
51632,632
52489,489
416,416
123201,201
75843,843
86341,341
19623,623
53817,817
31398,398
30762,762
34516,516
108263,263
97253,253
37195,195
93921,921
76880,880
96002,2
111290,290
105006,6
103083,83
26134,134
66277,277
87964,964
98003,3
2745,745
96685,685
64305,305
28152,152
61325,325
91790,790
1085,85
98919,919
40338,338
106881,881
113313,313
103486,486
32220,220
24554,554
69570,570
44181,181
106347,347
108814,814
10415,415
118364,364
24272,272
107636,636
30212,212
64563,563
15976,976
31679,679
112452,452
109346,346
14931,931
83362,362
97974,974
118934,934
35339,339
26119,119
94961,961
124382,382
57172,172
105773,773
94365,365
109126,126
102978,978
85033,33
109307,307
109362,362
77328,328
30916,916
5383,383
51714,714
120008,8
98210,210
57919,919
13943,943
55547,547
124566,566
68415,415
37880,880
95871,871
46335,335
93393,393
20541,541
14570,570
96582,582
100872,872
124656,656
109657,657
76674,674
4656,656
3611,611
66041,41
57468,468
79247,247
8461,461
95526,526
46006,6
106966,966
97798,798
71959,959
91255,255
12981,981
118949,949
116461,461
77417,417
112829,829
119397,397
79479,479
48278,278
16428,428
24,24
5912,912
77290,290
33214,214
104235,235
110374,374
74387,387
120372,372
74386,386
58159,159
70964,964
49721,721
39894,894
86591,591
6484,484
82367,367
120322,322
25055,55
93436,436
63051,51
12339,339
70588,588
21668,668
112683,683
101531,531
21333,333
4093,93
88394,394
4334,334
29108,108
71647,647
86064,64
45626,626
97627,627
84949,949
41199,199
80466,466
107258,258
20381,381
21365,365
2704,704
15932,932
60183,183
576,576
70436,436
83714,714
103825,825
48097,97
687,687
61230,230
118262,262
10658,658
3027,27
29704,704
16311,311
79033,33
79413,413
38125,125
110188,188
110309,309
32848,848
121759,759
29197,197
66477,477
87514,514
7833,833
75518,518
47265,265
40109,109
10380,380
81611,611
30206,206
33952,952
50733,733
102476,476
14816,816
36654,654
35507,507
88825,825
115767,767
99668,668
96405,405
109165,165
96564,564
2482,482
106249,249
64427,427
30760,760
101853,853
108500,500
80917,917
2928,928
75149,149
39241,241
95783,783
65271,271
122323,323
43096,96
48812,812
108708,708
119911,911
21094,94
98691,691
23783,783
59853,853
63438,438
79549,549
79720,720
58893,893
67295,295
96192,192
67897,897
107383,383
21486,486
84640,640
68667,667
89775,775
1729,729
28068,68
27551,551
53385,385
84847,847
12822,822
85718,718
13376,376
115726,726
83380,380
99979,979
36053,53
93078,78
9745,745
22193,193
123901,901
29684,684
28542,542
72965,965
61525,525
63152,152
82545,545
64609,609
89481,481
68953,953
18368,368
98740,740
1216,216
87226,226
92722,722
65906,906
79343,343
114717,717
123158,158
109862,862
70848,848
12909,909
39663,663
35024,24
41034,34
122806,806
108155,155
102606,606
55819,819
85278,278
82224,224
94303,303
47324,324
3024,24
80316,316
11492,492
90062,62
71930,930
36220,220
40462,462
65170,170
76195,195
81181,181
101889,889
80897,897
22314,314
16814,814
121603,603
105,105
43452,452
109081,81
28498,498
118052,52
44229,229
113046,46
75433,433
52401,401
15134,134
28945,945
70893,893
42139,139
109683,683
80782,782
82390,390
57515,515
31441,441
38333,333
124125,125
79616,616
22254,254
295,295
81732,732
93534,534
33504,504
115017,17
49973,973
2193,193
37028,28
98456,456
67851,851
66338,338
47289,289
71023,23
103621,621
75646,646
79411,411
92881,881
117784,784
75632,632
70954,954
107827,827
45359,359
51436,436
16601,601
29492,492
41209,209
31725,725
65498,498
27534,534
13942,942
83717,717
20597,597
94725,725
110429,429
91670,670
22522,522
15869,869
76299,299
66015,15
85361,361
20129,129
101757,757
37955,955
51067,67
120331,331
53087,87
22716,716
4731,731
113408,408
92069,69
107158,158
15024,24
28407,407
20671,671
88155,155
115607,607
22922,922
64867,867
3218,218
56797,797
37625,625
47370,370
89559,559
48867,867
56342,342
112768,768
56754,754
79617,617
67326,326
41340,340
93674,674
96641,641
23071,71
55803,803
28237,237
124844,844
53896,896
73792,792
86467,467
52398,398
5992,992
4312,312
8101,101
74101,101
59490,490
103132,132
10925,925
6886,886
32120,120
117088,88
26339,339
31179,179
16597,597
38398,398
45849,849
69365,365
1562,562
29270,270
51444,444
73524,524
78459,459
41660,660
58042,42
31303,303
30476,476
35663,663
43114,114
34289,289
120759,759
76374,374
80872,872
32431,431
86523,523
11594,594
19047,47
97490,490
62370,370
89796,796
39675,675
6342,342
76241,241
50337,337
67496,496
119380,380
10804,804
84841,841
4787,787
17140,140
89622,622
41574,574
120407,407
1557,557
103699,699
108401,401
64495,495
48596,596
107034,34
8039,39
111664,664
56495,495
28300,300
118621,621
91688,688
21543,543
90378,378
82060,60
35869,869
34527,527
118190,190
105386,386
61899,899
97284,284
64342,342
34243,243
89168,168
7066,66
78856,856
6826,826
84123,123
66927,927
93057,57
95079,79
81306,306
12617,617
106628,628
89833,833
100896,896
52837,837
78886,886
96045,45
12920,920
29190,190
30889,889
89842,842
120647,647
102263,263
115217,217
121216,216
19229,229
113009,9
93040,40
8402,402
89081,81
81743,743
60315,315
113725,725
86702,702
87973,973
83182,182
124535,535
115588,588
71720,720
81749,749
23428,428
4570,570
38292,292
84739,739
123128,128
79613,613
36868,868
59544,544
108284,284
51800,800
112403,403
59919,919
109383,383
66573,573
46599,599
67175,175
12563,563
60950,950
44925,925
36195,195
88930,930
106196,196
46418,418
105360,360
120092,92
88116,116
103726,726
124617,617
79467,467
64827,827
81142,142
111052,52
98503,503
60450,450
85483,483
83737,737
95784,784
6602,602
37717,717
82414,414
81054,54
92801,801
32968,968
94465,465
59362,362
72704,704
105506,506
94868,868
71926,926
4156,156
75048,48
9625,625
66047,47
104380,380
74696,696
6755,755
43162,162
32235,235
25255,255
115483,483
35739,739
87089,89
48012,12
45734,734
70984,984
108199,199
36744,744
72366,366
26872,872
108285,285
79477,477
111927,927
52416,416
50298,298
40524,524
106983,983
95720,720
76425,425
43037,37
17517,517
30103,103
96332,332
49682,682
24825,825
102931,931
53849,849
122271,271
1070,70
31904,904
116448,448
13534,534
40131,131
22292,292
78465,465
58968,968
87391,391
100924,924
58640,640
82178,178
54388,388
87281,281
70675,675
120580,580
73247,247
94083,83
107270,270
64179,179
103653,653
16266,266
6892,892
37494,494
41116,116
35145,145
46534,534
76461,461
70641,641
62438,438
79687,687
59372,372
70407,407
44061,61
104064,64
87305,305
11845,845
37116,116
96682,682
51710,710
101149,149
90691,691
121329,329
59224,224
26322,322
98406,406
30062,62
122884,884
68819,819
122642,642
2157,157
79848,848
99245,245
16419,419
20650,650
99378,378
8805,805
41493,493
95779,779
120191,191
70115,115
7291,291
94767,767
21361,361
115094,94
33063,63
45068,68
95548,548
119475,475
2161,161
27292,292
106153,153
29678,678
52857,857
5706,706
107426,426
50476,476
117420,420
95706,706
1553,553
72084,84
106358,358
71683,683
7741,741
60929,929
99747,747
10263,263
104329,329
1880,880
92068,68
66125,125
3169,169
64990,990
39621,621
9927,927
60553,553
79276,276
97893,893
19447,447
112825,825
12355,355
95308,308
11964,964
42484,484
56200,200
110317,317
124347,347
122059,59
116446,446
100970,970
86557,557
22429,429
57569,569
78772,772
23054,54
138,138
5085,85
56873,873
124085,85
65874,874
116255,255
20608,608
114856,856
48506,506
32411,411
82678,678
79586,586
9404,404
120061,61
85318,318
61728,728
11818,818
98881,881
65802,802
41523,523
24341,341
66973,973
43858,858
54638,638
108349,349
98707,707
101289,289
54080,80
2472,472
39583,583
26696,696
13757,757
9059,59
31958,958
61830,830
20270,270
102626,626
119486,486
77629,629
75880,880
66030,30
85539,539
61103,103
39157,157
92391,391
63169,169
89395,395
21852,852
97758,758
93917,917
86828,828
41928,928
42732,732
43077,77
106711,711
103793,793
121855,855
28657,657
75844,844
55632,632
22107,107
117539,539
26454,454
75517,517
69589,589
4455,455
84272,272
1541,541
25438,438
9351,351
26240,240
25771,771
15692,692
7320,320
122179,179
46811,811
72006,6
123297,297
102367,367
81420,420
75698,698
8335,335
73160,160
105809,809
61949,949
12400,400
35440,440
79945,945
28522,522
91911,911
16248,248
116771,771
40792,792
26982,982
72586,586
72061,61
96241,241
27582,582
23452,452
119401,401
86804,804
110439,439
7389,389
94068,68
50192,192
60391,391
6661,661
4304,304
28607,607
1715,715
22427,427
90103,103
2425,425
95434,434
80734,734
45927,927
94376,376
15796,796
109986,986
39626,626
49049,49
28538,538
41557,557
88172,172
56463,463
60333,333
69616,616
106741,741
113938,938
90052,52
6249,249
88857,857
112776,776
6630,630
49948,948
10521,521
72469,469
95665,665
12608,608
26033,33
41691,691
46722,722
49825,825
98776,776
68595,595
108817,817
96052,52
81405,405
109492,492
52285,285
42316,316
60984,984
3829,829
73215,215
85260,260
76895,895
86446,446
107305,305
101973,973
81449,449
22280,280
71288,288
112099,99
102112,112
45171,171
108776,776
92475,475
54888,888
2690,690
39242,242
76136,136
1633,633
4831,831
104922,922
19443,443
116238,238
59532,532
51041,41
109552,552
105729,729
112488,488
62406,406
46775,775
51582,582
91743,743
106922,922
25492,492
26749,749
84838,838
95663,663
53964,964
88248,248
77046,46
78784,784
118344,344
47916,916
19955,955
83958,958
46321,321
57036,36
110850,850
108506,506
91819,819
22404,404
8797,797
93940,940
1158,158
48276,276
28479,479
113369,369
54292,292
48126,126
61892,892
114009,9
77562,562
100178,178
102086,86
106173,173
71684,684
100110,110
29974,974
118129,129
65287,287
20832,832
66003,3
77885,885
72561,561
92971,971
63242,242
124067,67
108343,343
76150,150
70190,190
398,398
107809,809
50892,892
102133,133
51547,547
74242,242
20984,984
76916,916
24412,412
69471,471
97967,967
51567,567
31903,903
94440,440
50421,421
87189,189
74340,340
80855,855
7593,593
27217,217
81935,935
111603,603
27065,65
57363,363
101072,72
124912,912
33052,52
54517,517
85034,34
44567,567
6903,903
36959,959
119599,599
45307,307
117947,947
78455,455
50702,702
29894,894
41265,265
117433,433
39365,365
64457,457
123753,753
2989,989
700,700
84298,298
75403,403
71215,215
40520,520
62668,668
89768,768
23140,140
88279,279
1670,670
27522,522
78069,69
44191,191
103345,345
121505,505
5147,147
110813,813
31151,151
25339,339
14096,96
24704,704
29967,967
23117,117
113651,651
7705,705
37385,385
67275,275
21368,368
30578,578
68882,882
116441,441
26024,24
62377,377
82405,405
3859,859
14635,635
61252,252
20410,410
69345,345
93675,675
76361,361
122429,429
90128,128
12682,682
58232,232
5225,225
1904,904
121232,232
103508,508
43286,286
27520,520
14029,29
96343,343
46255,255
13735,735
14162,162
13629,629
41140,140
80797,797
35681,681
80329,329
39843,843
24171,171
33197,197
4015,15
27404,404
2626,626
96545,545
93793,793
108688,688
31286,286
35839,839
35734,734
89088,88
52003,3
3115,115
98616,616
83766,766
51464,464
119615,615
99942,942
96502,502
2915,915
85207,207
14936,936
35025,25
118037,37
70079,79
70465,465
109970,970
23940,940
65617,617
43776,776
23739,739
61271,271
123324,324
97423,423
79204,204
44022,22
122011,11
42224,224
38789,789
2681,681
40888,888
88006,6
1176,176
41923,923
110675,675
25508,508
123775,775
56307,307
48505,505
66700,700
102557,557
57138,138
13260,260
32621,621
32173,173
99569,569
124768,768
61071,71
66976,976
33544,544
121774,774
16784,784
62335,335
16064,64
17229,229
5714,714
84633,633
70329,329
56473,473
76732,732
33202,202
107394,394
79902,902
87454,454
7104,104
72117,117
75639,639
124853,853
110231,231
96865,865
93676,676
103373,373
72479,479
4805,805
89444,444
123693,693
12933,933
63211,211
12461,461
33479,479
98435,435
45951,951
7903,903
69744,744
40414,414
121642,642
10132,132
10340,340
55335,335
32403,403
26042,42
67909,909
78330,330
25655,655
72537,537
71300,300
124034,34
107760,760
86610,610
100268,268
49937,937
11480,480
5780,780
30348,348
95710,710
94438,438
68294,294
88139,139
92270,270
30457,457
69524,524
32649,649
50088,88
12134,134
1090,90
12742,742
106275,275
96457,457
20134,134
120791,791
80635,635
102082,82
39327,327
80942,942
59203,203
52540,540
17925,925
115199,199
40435,435
12106,106
85350,350
37901,901
97691,691
9696,696
64042,42
8340,340
31205,205
51852,852
97400,400
57082,82
75638,638
64185,185
100468,468
122197,197
68739,739
106096,96
110714,714
115440,440
78497,497
117416,416
101009,9
22884,884
5784,784
73753,753
55703,703
52600,600
19423,423
117886,886
117446,446
43050,50
56889,889
97425,425
36273,273
35730,730
108283,283
44439,439
80700,700
54962,962
75811,811
73929,929
84966,966
33427,427
7545,545
119680,680
60637,637
114999,999
19842,842
